voc	Xcount	sequenceLength
Gamma	75	1274
Gamma	73	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	184	1274
Gamma	184	1274
Gamma	94	1274
Gamma	185	1274
Gamma	94	1274
Gamma	183	1270
Gamma	94	1274
Gamma	184	1274
Gamma	184	1274
Gamma	184	1274
Gamma	90	1270
Gamma	185	1274
Gamma	90	1270
Gamma	0	1274
Gamma	94	1274
Gamma	94	1274
Gamma	184	1274
Gamma	94	1274
Gamma	11	1274
Gamma	94	1274
Gamma	183	1270
Gamma	183	1270
Gamma	184	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1272
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1272
Gamma	0	1274
Gamma	36	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	39	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	6	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	93	1270
Gamma	0	1274
Gamma	0	1274
Gamma	73	1272
Gamma	1	1274
Gamma	0	1274
Gamma	1	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	10	1272
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	4	1270
Gamma	0	1274
Gamma	0	1274
Gamma	0	1270
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	94	1274
Gamma	94	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	24	1274
Gamma	184	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	73	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	55	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	11	1274
Gamma	0	1274
Gamma	0	1274
Gamma	46	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	5	1274
Gamma	0	1274
Gamma	9	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	1	1274
Gamma	1	1274
Gamma	18	1274
Gamma	11	1274
Gamma	7	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	57	1274
Gamma	0	1274
Gamma	30	1274
Gamma	0	1274
Gamma	1	1274
Gamma	7	1274
Gamma	0	1274
Gamma	1	1274
Gamma	3	1274
Gamma	0	1274
Gamma	0	1274
Gamma	69	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	22	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	311	1274
Gamma	321	1274
Gamma	94	1274
Gamma	1	1274
Gamma	227	1274
Gamma	282	1274
Gamma	94	1274
Gamma	312	1274
Gamma	311	1274
Gamma	115	1274
Gamma	402	1274
Gamma	208	1274
Gamma	311	1274
Gamma	311	1274
Gamma	1	1274
Gamma	134	1274
Gamma	1	1274
Gamma	0	1274
Gamma	22	1274
Gamma	227	1274
Gamma	1	1274
Gamma	178	1274
Gamma	0	1274
Gamma	29	1274
Gamma	74	1274
Gamma	2	1274
Gamma	311	1274
Gamma	0	1274
Gamma	311	1274
Gamma	254	1274
Gamma	1	1274
Gamma	311	1274
Gamma	311	1274
Gamma	93	1270
Gamma	401	1274
Gamma	238	1274
Gamma	1	1274
Gamma	311	1274
Gamma	1	1274
Gamma	218	1274
Gamma	94	1274
Gamma	94	1274
Gamma	0	1274
Gamma	311	1274
Gamma	312	1274
Gamma	93	1274
Gamma	1	1274
Gamma	311	1274
Gamma	2	1274
Gamma	0	1274
Gamma	207	1274
Gamma	1	1274
Gamma	525	1274
Gamma	1	1274
Gamma	94	1274
Gamma	1	1274
Gamma	115	1274
Gamma	312	1274
Gamma	311	1274
Gamma	1	1274
Gamma	1	1274
Gamma	311	1274
Gamma	94	1270
Gamma	1	1274
Gamma	227	1274
Gamma	1	1274
Gamma	134	1274
Gamma	311	1274
Gamma	94	1274
Gamma	0	1274
Gamma	311	1274
Gamma	402	1274
Gamma	179	1274
Gamma	311	1274
Gamma	94	1274
Gamma	311	1274
Gamma	178	1274
Gamma	227	1274
Gamma	1	1274
Gamma	2	1274
Gamma	312	1274
Gamma	311	1274
Gamma	311	1274
Gamma	401	1274
Gamma	94	1274
Gamma	207	1274
Gamma	1	1274
Gamma	3	1274
Gamma	1	1274
Gamma	310	1274
Gamma	206	1274
Gamma	1	1274
Gamma	1	1274
Gamma	44	1274
Gamma	1	1274
Gamma	178	1274
Gamma	94	1274
Gamma	1	1274
Gamma	312	1274
Gamma	2	1274
Gamma	312	1274
Gamma	2	1274
Gamma	0	1274
Gamma	58	1274
Gamma	235	1274
Gamma	209	1274
Gamma	211	1274
Gamma	311	1274
Gamma	1	1274
Gamma	311	1274
Gamma	1	1274
Gamma	311	1274
Gamma	94	1274
Gamma	311	1274
Gamma	5	1274
Gamma	0	1274
Gamma	148	1274
Gamma	131	1274
Gamma	94	1274
Gamma	0	1274
Gamma	1	1274
Gamma	9	1274
Gamma	0	1274
Gamma	0	1274
Gamma	8	1274
Gamma	0	1274
Gamma	3	1274
Gamma	5	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	503	1274
Gamma	0	1274
Gamma	1	1274
Gamma	286	1274
Gamma	1	1274
Gamma	1	1274
Gamma	1	1274
Gamma	1	1274
Gamma	42	1274
Gamma	1	1274
Gamma	159	1274
Gamma	311	1274
Gamma	1	1274
Gamma	0	1274
Gamma	132	1274
Gamma	1	1274
Gamma	2	1274
Gamma	0	1274
Gamma	145	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	5	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	4	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	1	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	5	1274
Gamma	0	1274
Gamma	0	1274
Gamma	14	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	6	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	114	1274
Gamma	177	1274
Gamma	0	1274
Gamma	288	1274
Gamma	385	1274
Gamma	204	1274
Gamma	204	1274
Gamma	561	1274
Gamma	113	1274
Gamma	74	1274
Gamma	167	1274
Gamma	167	1274
Gamma	1	1274
Gamma	269	1274
Gamma	1	1274
Gamma	165	1274
Gamma	92	1271
Gamma	6	1274
Gamma	353	1271
Gamma	4	1274
Gamma	2	1274
Gamma	2	1274
Gamma	108	1274
Gamma	0	1274
Gamma	91	1271
Gamma	2	1274
Gamma	9	1274
Gamma	358	1275
Gamma	1	1274
Gamma	76	1274
Gamma	306	1273
Gamma	223	1274
Gamma	2	1274
Gamma	2	1274
Gamma	269	1271
Gamma	273	1274
Gamma	347	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	392	1274
Gamma	164	1274
Gamma	0	1274
Gamma	0	1274
Gamma	197	1274
Gamma	93	1274
Gamma	153	1274
Gamma	0	1274
Gamma	0	1274
Gamma	245	1274
Gamma	164	1274
Gamma	164	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	153	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	244	1274
Gamma	0	1274
Gamma	74	1274
Gamma	245	1274
Gamma	1	1274
Gamma	0	1266
Gamma	0	1274
Gamma	73	1274
Gamma	0	1274
Gamma	1	1274
Gamma	73	1274
Gamma	4	1274
Gamma	0	1274
Gamma	75	1274
Gamma	0	1274
Gamma	515	1274
Gamma	217	1274
Gamma	134	1274
Gamma	0	1274
Gamma	310	1274
Gamma	0	1274
Gamma	74	1274
Gamma	217	1274
Gamma	219	1274
Gamma	73	1274
Gamma	73	1274
Gamma	217	1274
Gamma	217	1274
Gamma	74	1274
Gamma	0	1274
Gamma	73	1274
Gamma	0	1274
Gamma	73	1274
Gamma	0	1274
Gamma	73	1274
Gamma	73	1274
Gamma	73	1274
Gamma	164	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	9	1274
Gamma	0	1274
Gamma	0	1274
Gamma	76	1274
Gamma	50	1274
Gamma	6	1274
Gamma	0	1274
Gamma	0	1274
Gamma	77	1274
Gamma	7	1274
Gamma	0	1274
Gamma	0	1274
Gamma	13	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	74	1274
Gamma	73	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	27	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	33	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	58	1274
Gamma	400	1271
Gamma	13	1274
Gamma	0	1274
Gamma	5	1274
Gamma	2	1274
Gamma	1	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	11	1274
Gamma	1	1274
Gamma	1	1274
Gamma	1	1274
Gamma	1	1274
Gamma	184	1270
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	118	1274
Gamma	0	1274
Gamma	0	1274
Gamma	25	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	3	1274
Gamma	0	1274
Gamma	3	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	5	1274
Gamma	0	1274
Gamma	0	1274
Gamma	8	1274
Gamma	4	1274
Gamma	0	1274
Gamma	9	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	12	1274
Gamma	0	1269
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	401	1274
Gamma	401	1274
Gamma	400	1274
Gamma	401	1274
Gamma	401	1274
Gamma	1	1274
Gamma	217	1274
Gamma	94	1274
Gamma	401	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	80	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	6	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	46	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	33	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	206	1271
Gamma	0	1274
Gamma	206	1274
Gamma	0	1274
Gamma	297	1274
Gamma	93	1274
Gamma	0	1274
Gamma	73	1274
Gamma	0	1274
Gamma	163	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	90	1274
Gamma	0	1274
Gamma	7	1274
Gamma	154	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	61	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	37	1272
Gamma	0	1274
Gamma	89	1274
Gamma	0	1274
Gamma	0	1274
Gamma	170	1274
Gamma	6	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	15	1274
Gamma	0	1274
Gamma	0	1274
Gamma	47	1274
Gamma	0	1274
Gamma	0	1274
Gamma	74	1274
Gamma	184	1274
Gamma	418	1274
Gamma	93	1274
Gamma	93	1274
Gamma	177	1274
Gamma	180	1274
Gamma	310	1274
Gamma	177	1274
Gamma	93	1274
Gamma	307	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	273
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	24	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	303
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	66
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	48	1274
Gamma	48	1274
Gamma	0	1274
Gamma	0	1274
Gamma	93	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	116	1272
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	13	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	2	1274
Gamma	0	1274
Gamma	3	1274
Gamma	0	1274
Gamma	5	1274
Gamma	0	1274
Gamma	5	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	7	1274
Gamma	0	1274
Gamma	4	1274
Gamma	13	1274
Gamma	1	1274
Gamma	5	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	215	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1273
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1270
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1273
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1273
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	4	1270
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	2	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1271
Gamma	174	1274
Gamma	64	1274
Gamma	170	1274
Gamma	0	1274
Gamma	22	1274
Gamma	174	1274
Gamma	142	1274
Gamma	425	1274
Gamma	74	1274
Gamma	0	1274
Gamma	0	1274
Gamma	91	1274
Gamma	173	1274
Gamma	104	1274
Gamma	0	1274
Gamma	0	1274
Gamma	90	1274
Gamma	15	1274
Gamma	0	1274
Gamma	16	1274
Gamma	158	1274
Gamma	147	1274
Gamma	172	1274
Gamma	47	1274
Gamma	10	1274
Gamma	150	1274
Gamma	90	1274
Gamma	0	1274
Gamma	27	1274
Gamma	0	1274
Gamma	89	1274
Gamma	177	1274
Gamma	13	1274
Gamma	61	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	1	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
Gamma	0	1274
